time_s,lap,dist_m,speed_kph,engine_rpm,gear,throttle_pct,brake,pos_x,pos_y
89.66,2,1096.73,106.2,11719,6,100.0,0,174.78,-60.33
89.71,2,1098.2,106.2,11719,6,100.0,0,176.19,-59.88
89.76,2,1099.68,106.2,11719,6,100.0,0,177.59,-59.43
89.81,2,1101.15,106.2,11719,6,100.0,0,178.99,-58.96
89.86,2,1102.63,106.2,11719,6,100.0,0,180.38,-58.47
89.91,2,1104.1,106.2,11719,6,100.0,0,181.77,-57.98
89.96,2,1105.58,106.2,11719,6,100.0,0,183.16,-57.47
90.01,2,1107.05,106.2,11719,6,100.0,0,184.54,-56.95
90.06,2,1108.53,106.2,11719,6,100.0,0,185.91,-56.42
90.11,2,1110.0,106.2,11719,6,100.0,0,187.28,-55.88
90.16,2,1111.48,106.2,11719,6,100.0,0,188.65,-55.32
90.21,2,1112.95,106.2,11719,6,100.0,0,190.01,-54.75
90.26,2,1114.43,106.2,11719,6,100.0,0,191.36,-54.17
90.31,2,1115.9,106.2,11719,6,100.0,0,192.71,-53.57
90.36,2,1117.38,106.2,11719,6,100.0,0,194.06,-52.96
90.41,2,1118.85,106.2,11719,6,100.0,0,195.4,-52.34
90.46,2,1120.33,106.2,11719,6,100.0,0,196.73,-51.7
90.51,2,1121.8,106.2,11719,6,100.0,0,198.05,-51.06
90.56,2,1123.28,106.2,11719,6,100.0,0,199.37,-50.39
90.61,2,1124.75,106.2,11719,6,100.0,0,200.68,-49.72
90.66,2,1126.23,106.2,11719,6,100.0,0,201.98,-49.03
90.71,2,1127.7,106.2,11719,6,100.0,0,203.28,-48.32
90.76,2,1129.18,106.2,11719,6,100.0,0,204.57,-47.61
90.81,2,1130.65,106.2,11719,6,100.0,0,205.85,-46.87
90.86,2,1132.13,106.2,11719,6,100.0,0,207.12,-46.13
90.91,2,1133.6,106.2,11719,6,100.0,0,208.38,-45.37
90.96,2,1135.08,106.2,11719,6,100.0,0,209.64,-44.59
91.01,2,1136.55,106.2,11719,6,100.0,0,210.89,-43.8
91.06,2,1138.03,106.2,11719,6,100.0,0,212.12,-43.0
91.11,2,1139.5,106.2,11719,6,100.0,0,213.35,-42.18
91.16,2,1140.98,106.2,11719,6,100.0,0,214.57,-41.35
91.21,2,1142.45,106.2,11719,6,100.0,0,215.77,-40.5
91.26,2,1143.93,106.2,11719,6,100.0,0,216.97,-39.64
91.31,2,1145.4,106.2,11719,6,100.0,0,218.15,-38.76
91.36,2,1146.88,106.2,11719,6,100.0,0,219.33,-37.86
91.41,2,1148.35,106.2,11719,6,100.0,0,220.49,-36.95
91.46,2,1149.83,106.2,11719,6,100.0,0,221.64,-36.03
91.51,2,1151.3,106.2,11719,6,100.0,0,222.77,-35.09
91.56,2,1152.78,106.2,11719,6,100.0,0,223.9,-34.13
91.61,2,1154.25,106.2,11719,6,100.0,0,225.01,-33.16
91.66,2,1155.73,106.2,11719,6,100.0,0,226.11,-32.18
91.71,2,1157.2,106.2,11719,6,100.0,0,227.19,-31.18
91.76,2,1158.68,106.2,11719,6,100.0,0,228.26,-30.16
91.81,2,1160.15,106.2,11719,6,100.0,0,229.31,-29.12
91.86,2,1161.63,106.2,11719,6,100.0,0,230.34,-28.08
91.91,2,1163.1,106.2,11719,6,100.0,0,231.37,-27.01
91.96,2,1164.58,106.2,11719,6,100.0,0,232.37,-25.93
92.01,2,1166.05,106.2,11719,6,100.0,0,233.36,-24.83
92.06,2,1167.53,106.2,11719,6,100.0,0,234.32,-23.72
92.11,2,1169.0,106.2,11719,6,100.0,0,235.28,-22.59
92.16,2,1170.48,106.2,11719,6,100.0,0,236.21,-21.45
92.21,2,1171.95,106.2,11719,6,100.0,0,237.12,-20.29
92.26,2,1173.43,106.2,11719,6,100.0,0,238.01,-19.12
92.31,2,1174.9,106.2,11719,6,100.0,0,238.88,-17.93
92.36,2,1176.38,106.1,11708,6,0.0,1,239.73,-16.72
92.41,2,1177.85,105.52,11643,6,0.0,1,240.56,-15.51
92.46,2,1179.31,104.7,11553,6,0.0,1,241.36,-14.29
92.51,2,1180.76,103.93,11468,6,0.0,1,242.13,-13.06
92.56,2,1182.19,103.22,11390,6,0.0,1,242.87,-11.83
92.61,2,1183.62,102.5,11310,6,0.0,1,243.59,-10.59
92.66,2,1185.04,101.78,11231,6,0.0,1,244.27,-9.35
92.71,2,1186.45,101.14,11161,6,0.0,1,244.93,-8.1
92.76,2,1187.85,100.52,11092,6,0.0,1,245.56,-6.85
92.81,2,1189.24,99.88,12658,5,0.0,1,246.17,-5.6
92.86,2,1190.63,99.31,12586,5,0.0,1,246.74,-4.34
92.91,2,1192.0,98.78,12519,5,0.2,1,247.29,-3.08
92.96,2,1193.37,98.64,12501,5,100.0,0,247.81,-1.81
93.01,2,1194.75,99.72,12638,5,100.0,0,248.31,-0.53
